r,c,lc0,lc1,dem,slp,asp,twi,DD5,PAS,AHM
23582.0,83336.0,10.0,8.0,73.0,0.088,171.86900000000003,97.231,117.0,80.0,-52.3
98656.0,58211.0,14.0,14.0,2425.0,0.659,124.191,11.358,438.0,709.0,6.5
73821.0,95397.0,10.0,10.0,327.0,0.053,218.659,302.41,574.0,144.0,2.7
58574.0,93075.0,10.0,10.0,314.0,0.037,263.66,180.286,314.0,110.0,-12.8
13238.0,31853.0,8.0,8.0,551.0,0.143,169.991,52.104,494.0,241.0,1.6
13574.0,35045.0,5.0,5.0,543.0,0.001,135.0,19125.342,494.0,245.0,0.7
54413.0,86436.0,8.0,8.0,431.0,0.218,291.194,38.414,241.0,125.0,-15.9
75262.0,71636.0,10.0,11.0,283.0,0.035,35.537,189.783,1082.0,145.0,19.2
14237.0,36624.0,9.0,9.0,415.0,0.09,56.309,75.46600000000001,506.0,203.0,-1.7
51269.0,76135.0,10.0,10.0,240.0,0.183,219.472,37.065,580.0,123.0,9.2
60169.0,54791.0,14.0,6.0,1337.0,0.595,72.072,16.955,338.0,374.0,6.2
23724.0,81899.0,10.0,10.0,248.0,0.181,350.75300000000004,37.473,104.0,85.0,-53.6
37784.0,52681.0,8.0,8.0,717.0,0.469,251.886,14.501,620.0,225.0,7.3
70996.0,94980.0,10.0,10.0,288.0,0.076,202.381,109.811,515.0,137.0,0.5
38941.0,82629.0,14.0,14.0,256.0,0.0289999999999999,351.869,230.882,142.0,108.0,-23.8
80647.0,89854.0,10.0,10.0,449.0,0.095,113.2,71.457,792.0,176.0,10.0
36071.0,68064.0,8.0,8.0,315.0,0.048,120.963,139.99200000000002,235.0,86.0,-12.8
73874.0,92718.0,10.0,10.0,370.0,0.011,45.0,831.512,604.0,157.0,4.6
69208.0,47028.0,6.0,6.0,1365.0,0.138,237.264,49.045,443.0,426.0,11.5
58413.0,81637.0,10.0,10.0,452.0,0.046,174.805,219.421,405.0,142.0,-2.5
39680.0,84775.0,14.0,14.0,302.0,0.109,98.746,62.06100000000001,122.0,98.0,-31.8
58000.0,80840.0,10.0,10.0,453.0,0.091,30.068,74.361,440.0,142.0,-1.0
65849.0,94213.0,10.0,10.0,278.0,0.083,275.71,97.777,439.0,121.0,-3.5
51654.0,64800.0,10.0,10.0,323.0,0.165,220.914,45.31399999999999,751.0,137.0,7.9
22592.0,21744.0,6.0,6.0,418.0,0.222,293.198,38.69,733.0,309.0,8.3
41292.0,75090.0,10.0,10.0,603.0,0.186,100.304,36.506,166.0,120.0,-11.1
45506.0,82228.0,10.0,10.0,47.0,0.1119999999999999,141.009,60.424,255.0,111.0,-9.6
89594.0,80029.0,10.0,1.0,535.0,0.001,351.869,7901.005999999999,1104.0,144.0,18.6
7840.0,40781.0,14.0,14.0,20.0,0.083,216.86900000000003,89.946,248.0,115.0,-9.9
17471.0,6419.0,6.0,8.0,13.0,0.0289999999999999,135.0,230.888,534.0,219.0,15.4
69384.0,82551.0,13.0,11.0,191.0,0.024,59.028,280.119,761.0,151.0,11.0
46071.0,57449.0,6.0,6.0,551.0,0.091,90.0,136.394,701.0,193.0,6.4
73588.0,72731.0,10.0,4.0,243.0,0.001,0.0,8188.688,1023.0,150.0,18.3
18946.0,13526.0,10.0,8.0,263.0,0.265,98.13,25.653,595.0,260.0,12.6
19944.0,24141.0,6.0,6.0,506.0,0.284,328.172,31.226,799.0,272.0,9.0
25154.0,8020.0,6.0,2.0,17.0,0.142,15.255,57.455,736.0,159.0,21.2
22387.0,10040.0,10.0,13.0,10.0,0.013,288.443,569.114,753.0,248.0,15.7
8476.0,21591.0,13.0,13.0,10.0,0.001,180.0,7901.005999999999,425.0,101.0,21.6
31487.0,26407.0,6.0,4.0,295.0,0.128,299.05400000000003,63.628,1035.0,151.0,17.0
22217.0,7659.0,8.0,8.0,12.0,0.0409999999999999,306.867,216.053,738.0,177.0,19.2
55926.0,88577.0,10.0,10.0,392.0,0.034,255.963,197.978,306.0,114.0,-13.1
25086.0,16845.0,7.0,7.0,68.0,0.196,93.652,38.197,952.0,142.0,18.2
25656.0,38702.0,11.0,11.0,1119.0,0.439,326.611,17.991,525.0,203.0,5.3
55041.0,92299.0,10.0,10.0,302.0,0.013,341.565,516.265,269.0,108.0,-18.0
49333.0,62317.0,8.0,8.0,659.0,0.033,90.0,298.134,856.0,135.0,10.8
52779.0,79096.0,8.0,8.0,467.0,0.055,77.02199999999999,134.899,382.0,153.0,-1.8
87418.0,67012.0,7.0,3.0,677.0,0.095,66.801,82.99700000000001,1144.0,141.0,21.3
33492.0,87405.0,14.0,14.0,219.0,0.053,38.659,127.482,101.0,83.0,-51.9
100849.0,59022.0,10.0,10.0,2212.0,0.149,206.565,45.631,398.0,845.0,6.1
33774.0,67909.0,6.0,6.0,56.0,0.0409999999999999,45.0,270.846,273.0,64.0,-11.2
62638.0,47183.0,8.0,6.0,1461.0,0.371,192.319,18.333,285.0,457.0,7.7
17160.0,24235.0,11.0,11.0,310.0,0.132,257.275,56.604,782.0,251.0,9.0
49907.0,73669.0,10.0,10.0,346.0,0.03,326.31,226.398,482.0,122.0,6.6
52912.0,35773.0,14.0,14.0,2404.0,0.5720000000000001,106.059,11.885,138.0,1215.0,1.6
51065.0,53283.0,14.0,14.0,1678.0,0.348,21.037,19.535,236.0,545.0,1.8
47004.0,79607.0,8.0,6.0,18.0,0.001,90.0,8411.832,353.0,116.0,-2.2
22939.0,28952.0,6.0,6.0,330.0,0.1159999999999999,158.96200000000002,72.472,875.0,213.0,12.0
44532.0,96907.0,14.0,14.0,41.0,0.1669999999999999,325.124,57.129,169.0,73.0,-41.7
53781.0,56889.0,8.0,8.0,1213.0,0.245,89.02799999999999,43.057,416.0,359.0,3.8
65288.0,90893.0,5.0,5.0,371.0,0.0579999999999999,270.0,116.612,444.0,132.0,-2.3
80456.0,86212.0,10.0,6.0,414.0,0.048,210.96400000000003,207.048,950.0,156.0,14.4
73583.0,48884.0,10.0,10.0,1829.0,0.805,236.392,11.303,383.0,506.0,9.0
87084.0,56559.0,8.0,8.0,699.0,0.071,215.547,110.328,1131.0,157.0,24.1
58853.0,88601.0,10.0,10.0,367.0,0.001,0.0,7901.005999999999,324.0,125.0,-10.0
42436.0,99983.0,14.0,14.0,18.0,0.013,18.434,516.265,125.0,64.0,-54.9
5206.0,29400.0,8.0,10.0,333.0,0.072,59.035,167.39700000000002,341.0,212.0,1.7
32056.0,11855.0,8.0,8.0,261.0,0.304,193.465,22.361,817.0,270.0,15.4
26357.0,45622.0,5.0,5.0,714.0,0.054,175.602,175.078,506.0,196.0,0.9
27616.0,54900.0,8.0,8.0,19.0,0.171,311.05400000000003,39.712,229.0,85.0,-8.0
87388.0,62222.0,8.0,10.0,676.0,0.018,206.563,365.043,1227.0,134.0,25.3
10073.0,19393.0,10.0,10.0,254.0,0.03,303.69,226.398,391.0,248.0,9.4
48294.0,39941.0,6.0,6.0,948.0,0.272,121.263,33.704,675.0,144.0,16.6
39096.0,71873.0,8.0,8.0,256.0,0.168,110.224,44.42100000000001,185.0,116.0,-10.3
44868.0,52244.0,14.0,14.0,1168.0,0.301,229.484,28.51,365.0,306.0,5.6
9802.0,20777.0,8.0,8.0,112.0,0.139,278.615,56.813,469.0,137.0,15.6
21524.0,41908.0,14.0,14.0,1170.0,0.758,141.241,11.086,338.0,220.0,-1.9
39757.0,60554.0,10.0,10.0,202.0,0.037,296.564,219.728,589.0,115.0,2.7
10121.0,39395.0,5.0,5.0,57.0,0.055,63.434,121.684,516.0,122.0,-10.4
47138.0,58755.0,10.0,10.0,148.0,0.034,75.96300000000001,197.978,919.0,152.0,9.9
31165.0,76121.0,14.0,14.0,336.0,0.026,198.43,445.035,114.0,100.0,-29.5
82567.0,83549.0,10.0,10.0,340.0,0.011,315.004,780.706,1118.0,143.0,18.8
48014.0,48881.0,10.0,8.0,1521.0,0.47,143.637,21.807,583.0,281.0,9.2
39615.0,97330.0,10.0,10.0,13.0,0.017,45.0,424.026,142.0,64.0,-55.0
24266.0,14677.0,6.0,6.0,23.0,0.083,143.13,81.628,943.0,190.0,16.7
47777.0,35016.0,8.0,8.0,1220.0,0.068,75.964,98.996,437.0,194.0,13.3
54685.0,71274.0,10.0,10.0,212.0,0.005,315.001,2006.985,763.0,126.0,13.5
96975.0,58631.0,14.0,14.0,2056.0,0.166,347.005,44.945,498.0,401.0,11.3
37254.0,35761.0,6.0,4.0,348.0,0.125,93.814,88.324,937.0,126.0,16.7
19854.0,9505.0,11.0,3.0,12.0,0.005,134.999,1602.307,842.0,163.0,19.9
18431.0,46293.0,10.0,8.0,87.0,0.071,200.556,95.539,353.0,133.0,-8.3
84622.0,86162.0,12.0,12.0,472.0,0.001,180.0,8748.304,971.0,158.0,14.7
25117.0,47928.0,14.0,14.0,1417.0,0.19,126.119,35.642,196.0,263.0,-6.6
21542.0,8875.0,8.0,8.0,21.0,0.06,195.945,123.552,791.0,188.0,18.3
38550.0,62739.0,10.0,10.0,230.0,0.064,314.999,115.64,486.0,95.0,-0.8
37803.0,61731.0,10.0,10.0,200.0,0.024,120.962,280.0,483.0,100.0,-1.0
69717.0,86768.0,5.0,4.0,410.0,0.061,28.3,110.571,658.0,141.0,7.2
3261.0,28760.0,10.0,10.0,355.0,0.173,215.217,39.228,243.0,167.0,5.1
94819.0,70935.0,7.0,12.0,605.0,0.001,171.86900000000003,8748.304,1255.0,129.0,22.4
68841.0,91429.0,10.0,10.0,369.0,0.124,283.551,54.801,514.0,141.0,1.3
26303.0,10750.0,6.0,6.0,205.0,0.16,16.557000000000002,50.913,713.0,220.0,12.6
29637.0,25947.0,11.0,4.0,308.0,0.05,90.0,158.02,1098.0,115.0,20.5
61059.0,95152.0,10.0,10.0,262.0,0.209,54.727,35.821,330.0,112.0,-11.0
24068.0,50327.0,8.0,8.0,692.0,0.114,280.49,59.45399999999999,449.0,189.0,0.4
16405.0,42343.0,5.0,5.0,186.0,0.173,9.688,67.111,535.0,153.0,-8.6
53986.0,90814.0,10.0,10.0,227.0,0.095,92.489,70.914,328.0,90.0,-15.9
44239.0,49752.0,14.0,14.0,1165.0,0.58,291.03700000000003,13.614,486.0,284.0,5.8
16866.0,42532.0,8.0,8.0,81.0,0.13,322.765,51.99100000000001,522.0,139.0,-11.8
12000.0,18830.0,6.0,8.0,176.0,0.168,98.53,40.362,454.0,297.0,8.3
21882.0,41280.0,5.0,5.0,1090.0,0.1009999999999999,99.462,67.098,202.0,327.0,-3.4
82012.0,92839.0,12.0,12.0,379.0,0.001,270.0,8411.832,802.0,184.0,9.9
82060.0,65714.0,6.0,2.0,398.0,0.008,179.99400000000003,1690.141,1265.0,137.0,22.6
20765.0,7205.0,6.0,6.0,12.0,0.013,161.564,683.3739999999999,756.0,181.0,19.1
25244.0,40597.0,10.0,10.0,1001.0,0.222,293.198,30.623,394.0,201.0,1.0
21817.0,8277.0,8.0,8.0,18.0,0.0579999999999999,98.13,156.134,754.0,187.0,18.3
84980.0,85987.0,10.0,10.0,498.0,0.042,11.309,176.4,986.0,157.0,15.0
32386.0,88814.0,14.0,14.0,206.0,0.106,51.34,70.242,105.0,70.0,-62.0
45241.0,61166.0,11.0,11.0,72.0,0.008,180.0,899.4639999999999,878.0,133.0,6.7
33001.0,34399.0,10.0,10.0,131.0,0.054,32.509,150.887,1190.0,117.0,22.9
26773.0,78474.0,14.0,14.0,85.0,0.1,225.0,67.908,120.0,85.0,-38.8
76345.0,59038.0,12.0,12.0,451.0,0.084,249.775,93.648,1207.0,167.0,19.5
85847.0,59760.0,10.0,10.0,729.0,0.153,337.62,44.4,1110.0,162.0,23.0
42037.0,96324.0,14.0,14.0,93.0,0.03,236.307,226.394,158.0,71.0,-47.5
29069.0,5231.0,6.0,6.0,241.0,0.021,101.308,320.176,648.0,826.0,5.3
58941.0,74891.0,10.0,10.0,280.0,0.053,218.659,161.072,810.0,134.0,11.6
41618.0,93680.0,10.0,10.0,125.0,0.182,114.227,37.219,175.0,69.0,-46.1
82204.0,89874.0,10.0,4.0,394.0,0.0409999999999999,216.86900000000003,163.256,904.0,166.0,12.4
63368.0,93723.0,8.0,8.0,290.0,0.054,355.6,173.791,385.0,119.0,-6.6
46616.0,39765.0,6.0,10.0,779.0,0.354,206.565,29.836,832.0,130.0,16.3
9704.0,20169.0,8.0,8.0,432.0,0.095,246.801,78.737,375.0,194.0,10.0
47236.0,80122.0,8.0,6.0,102.0,0.3779999999999999,320.355,17.958,349.0,124.0,-2.7
71016.0,47422.0,10.0,10.0,1798.0,0.655,216.21400000000003,10.371,341.0,520.0,9.2
61392.0,95890.0,5.0,5.0,174.0,0.026,198.435,375.824,344.0,106.0,-10.7
75084.0,75013.0,6.0,6.0,260.0,0.125,214.215,54.0,1037.0,145.0,19.8
28175.0,78753.0,14.0,10.0,111.0,0.1969999999999999,304.695,34.417,127.0,87.0,-34.7
21438.0,48751.0,5.0,8.0,255.0,0.07,135.0,125.611,324.0,148.0,-5.0
25847.0,44599.0,10.0,10.0,706.0,0.188,114.863,43.49,682.0,123.0,2.9
11920.0,19684.0,8.0,8.0,34.0,0.018,26.565,451.426,639.0,209.0,11.8
51130.0,60052.0,14.0,14.0,1137.0,0.402,193.172,22.872,524.0,286.0,3.7
32461.0,96224.0,14.0,14.0,83.0,0.068,154.983,108.677,115.0,53.0,-82.3
60016.0,89246.0,9.0,9.0,343.0,0.126,262.405,53.941,383.0,119.0,-7.0
45621.0,42230.0,6.0,6.0,536.0,0.188,12.803,36.181,853.0,150.0,16.1
72734.0,72125.0,6.0,6.0,193.0,0.054,327.529,125.213,1033.0,147.0,18.6
25036.0,15398.0,7.0,10.0,107.0,0.1119999999999999,41.987,66.85600000000001,929.0,177.0,15.6
38330.0,89316.0,14.0,10.0,208.0,0.048,120.964,235.978,128.0,70.0,-51.4
66292.0,62343.0,11.0,11.0,234.0,0.106,154.438,70.57300000000001,1204.0,144.0,17.5
25911.0,85575.0,14.0,10.0,260.0,0.0289999999999999,188.13,230.88,101.0,86.0,-55.9
63660.0,53896.0,11.0,11.0,1066.0,0.111,257.005,61.183,601.0,275.0,11.9
90148.0,59971.0,6.0,8.0,662.0,0.073,343.60900000000004,101.521,1218.0,145.0,24.5
49283.0,93677.0,10.0,8.0,55.0,0.001,180.0,7901.005999999999,257.0,81.0,-26.5
21968.0,3843.0,8.0,8.0,12.0,0.013,108.443,516.486,661.0,179.0,20.6
16370.0,45880.0,8.0,8.0,57.0,0.076,257.471,106.582,276.0,138.0,-10.6
5986.0,36117.0,8.0,8.0,36.0,0.086,343.29900000000004,86.155,306.0,121.0,-5.1
24203.0,44571.0,5.0,5.0,1069.0,0.331,168.407,20.503,357.0,236.0,-0.8
41594.0,60908.0,6.0,6.0,309.0,0.095,344.744,92.076,621.0,120.0,2.7
55732.0,91809.0,10.0,10.0,330.0,0.0579999999999999,180.0,128.495,285.0,108.0,-16.1
23547.0,2616.0,8.0,8.0,9.0,0.039,198.43400000000003,199.882,634.0,190.0,19.9
32595.0,20581.0,6.0,7.0,759.0,0.495,137.045,18.751,294.0,598.0,4.2
42162.0,45906.0,8.0,8.0,1040.0,0.127,191.30900000000003,53.362,489.0,206.0,8.3
50465.0,84890.0,14.0,14.0,327.0,0.026,288.434,285.645,202.0,110.0,-18.1
65212.0,88813.0,10.0,10.0,389.0,0.14,112.751,48.566,483.0,133.0,-0.3
41139.0,81870.0,14.0,14.0,113.0,0.108,274.397,72.721,180.0,104.0,-17.7
45454.0,80909.0,10.0,10.0,142.0,0.008,180.0,948.323,259.0,125.0,-8.1
44085.0,96332.0,14.0,14.0,36.0,0.0409999999999999,323.13,229.802,180.0,73.0,-41.2
27681.0,51365.0,8.0,8.0,883.0,0.254,121.607,26.738000000000003,423.0,154.0,3.4
34398.0,62928.0,6.0,6.0,22.0,0.242,70.942,32.589,427.0,78.0,-2.8
34513.0,49111.0,14.0,14.0,1020.0,0.501,132.305,16.775,631.0,204.0,8.7
30516.0,49948.0,5.0,5.0,303.0,0.251,331.311,32.532,765.0,111.0,4.1
79277.0,76975.0,11.0,4.0,280.0,0.011,314.996,694.9069999999999,1109.0,140.0,19.9
40908.0,59423.0,6.0,6.0,262.0,0.065,320.194,104.514,634.0,128.0,4.0
16113.0,42612.0,8.0,8.0,148.0,0.044,338.19699999999995,194.944,520.0,144.0,-11.1
50443.0,74601.0,10.0,10.0,326.0,0.011,44.996,670.453,503.0,126.0,7.4
29478.0,40195.0,8.0,6.0,104.0,0.134,73.81,78.365,1221.0,88.0,25.6
19484.0,14367.0,8.0,8.0,228.0,0.155,172.303,50.788,599.0,262.0,11.9
20713.0,12597.0,7.0,7.0,22.0,0.055,102.994,122.366,812.0,195.0,18.0
54748.0,91355.0,10.0,10.0,276.0,0.16,261.027,42.43600000000001,300.0,101.0,-16.3
63273.0,83482.0,10.0,10.0,396.0,0.212,131.816,35.322,492.0,146.0,1.0
11872.0,43280.0,10.0,10.0,19.0,0.054,265.601,125.212,351.0,123.0,-10.0
33436.0,39258.0,11.0,5.0,435.0,0.034,255.966,254.687,872.0,148.0,15.0
50528.0,38516.0,6.0,6.0,1156.0,0.517,194.931,13.145,464.0,156.0,14.1
54265.0,80614.0,10.0,10.0,377.0,0.172,276.952,39.526,407.0,133.0,-1.9
8730.0,38668.0,9.0,9.0,29.0,0.037,206.565,182.527,497.0,115.0,-9.9
19996.0,16586.0,8.0,6.0,113.0,0.306,165.018,42.197,593.0,208.0,14.7
26384.0,32479.0,8.0,8.0,700.0,0.626,154.798,10.861,683.0,324.0,5.7
22778.0,81325.0,14.0,10.0,179.0,0.129,174.472,98.373,103.0,80.0,-58.0
16803.0,34881.0,14.0,14.0,1419.0,0.4529999999999999,32.228,17.435,238.0,407.0,-2.4
19031.0,39122.0,14.0,10.0,1027.0,0.474,282.692,22.949,344.0,260.0,-1.8
38243.0,69299.0,6.0,6.0,164.0,0.05,80.53699999999999,165.947,242.0,104.0,-8.0
17829.0,32380.0,14.0,14.0,1146.0,0.485,39.427,14.011,410.0,376.0,0.0
58243.0,59354.0,14.0,14.0,1434.0,0.506,158.286,14.79,372.0,402.0,3.7
54536.0,42592.0,5.0,5.0,972.0,0.39,253.886,20.241,689.0,126.0,22.1
73216.0,92545.0,10.0,10.0,379.0,0.001,270.0,9980.448,596.0,153.0,4.3
48437.0,77848.0,10.0,10.0,409.0,0.107,35.537,83.695,314.0,136.0,-2.3
41767.0,62479.0,10.0,10.0,286.0,0.008,270.007,816.4860000000001,589.0,113.0,1.0
17894.0,10842.0,7.0,11.0,12.0,0.018,153.435,365.0580000000001,738.0,191.0,17.9
90064.0,59921.0,8.0,8.0,691.0,0.322,63.103,21.101,1225.0,146.0,24.6
50373.0,53010.0,14.0,14.0,1704.0,0.742,43.636,9.159,286.0,374.0,3.7
54168.0,94761.0,10.0,8.0,157.0,0.047,254.733,143.289,262.0,94.0,-20.5
47600.0,63537.0,11.0,3.0,225.0,0.03,146.309,279.962,741.0,131.0,8.0
36121.0,60398.0,5.0,5.0,209.0,0.104,208.612,65.14699999999999,496.0,108.0,-0.6
37664.0,89581.0,14.0,14.0,247.0,0.087,196.699,78.186,117.0,73.0,-54.1
46495.0,79175.0,8.0,8.0,150.0,0.047,322.125,143.186,325.0,112.0,-3.0
48159.0,34662.0,10.0,10.0,1778.0,0.495,134.317,15.961,328.0,280.0,7.8
24060.0,84511.0,14.0,14.0,274.0,0.151,301.504,44.901,100.0,86.0,-57.3
60227.0,56204.0,10.0,10.0,1841.0,0.669,331.361,12.232,232.0,504.0,3.5
66737.0,67963.0,10.0,6.0,258.0,0.008,179.93200000000002,1271.844,1069.0,144.0,18.1
39159.0,74998.0,14.0,14.0,521.0,0.054,4.398,125.212,154.0,115.0,-12.9
80866.0,80765.0,10.0,10.0,254.0,0.037,333.43300000000005,341.01,1149.0,139.0,20.0
9350.0,17198.0,8.0,8.0,125.0,0.1939999999999999,329.036,38.564,475.0,169.0,16.2
61801.0,56132.0,14.0,14.0,1104.0,0.462,13.535,28.297,458.0,364.0,7.4
55728.0,97507.0,8.0,8.0,169.0,0.133,176.423,59.143,231.0,92.0,-22.9
73791.0,51940.0,14.0,14.0,1604.0,0.711,103.547,13.27,420.0,392.0,10.1
59532.0,90719.0,10.0,10.0,336.0,0.005,44.998000000000005,1154.51,355.0,117.0,-9.1
57098.0,42158.0,11.0,11.0,986.0,0.09,56.309,121.776,678.0,158.0,21.1
25725.0,48053.0,8.0,5.0,1157.0,0.3939999999999999,224.144,27.084,303.0,202.0,-3.2
25194.0,32140.0,9.0,9.0,698.0,0.2019999999999999,279.462,33.549,734.0,283.0,7.8
73163.0,72263.0,10.0,10.0,213.0,0.008,180.0,816.6669999999999,1013.0,150.0,18.4
34646.0,87111.0,14.0,10.0,326.0,0.173,125.217,39.228,95.0,87.0,-50.4
90978.0,64839.0,10.0,8.0,622.0,0.1,106.926,67.931,1275.0,133.0,23.5
55501.0,89940.0,10.0,8.0,354.0,0.242,296.565,30.942,287.0,112.0,-15.5
33245.0,10976.0,5.0,5.0,175.0,0.148,191.30900000000003,45.739,795.0,416.0,11.4
17824.0,42496.0,9.0,9.0,199.0,0.068,295.016,98.627,511.0,147.0,-8.8
41528.0,99339.0,10.0,10.0,16.0,0.06,254.054,112.125,128.0,64.0,-55.8
51220.0,37229.0,8.0,8.0,1483.0,0.833,239.331,8.995,447.0,163.0,16.8
55848.0,84897.0,10.0,10.0,504.0,0.193,327.339,38.832,264.0,137.0,-11.9
61730.0,63522.0,11.0,14.0,108.0,0.001,270.0,9287.3,1146.0,140.0,16.5
27368.0,17113.0,10.0,6.0,187.0,0.261,106.699,39.218,977.0,189.0,16.9
35365.0,82459.0,14.0,14.0,397.0,0.071,20.555,118.145,122.0,107.0,-30.2
31065.0,76650.0,10.0,8.0,152.0,0.087,87.273,77.653,130.0,95.0,-26.0
34068.0,44233.0,8.0,6.0,504.0,0.326,232.253,20.821,1005.0,105.0,19.3
29079.0,3921.0,6.0,7.0,80.0,0.108,164.358,69.294,711.0,404.0,11.1
23362.0,29074.0,8.0,8.0,696.0,0.231,107.783,37.721,787.0,295.0,8.9
23546.0,15244.0,6.0,6.0,17.0,0.001,0.0,7901.005999999999,978.0,187.0,17.0
20091.0,31795.0,11.0,6.0,243.0,0.089,166.607,83.336,805.0,213.0,7.4
22664.0,25132.0,6.0,6.0,93.0,0.088,278.129,103.011,939.0,171.0,15.0
29943.0,76447.0,10.0,10.0,261.0,0.118,320.71,57.433,118.0,95.0,-31.0
35804.0,71917.0,14.0,14.0,41.0,0.126,293.198,53.592,168.0,103.0,-12.7
50622.0,52858.0,8.0,8.0,1490.0,0.195,231.911,48.552,359.0,461.0,3.7
67835.0,83679.0,5.0,4.0,210.0,0.174,158.96200000000002,39.07,719.0,139.0,9.5
91803.0,62365.0,10.0,8.0,745.0,0.126,17.241,53.765,1219.0,162.0,22.0
48497.0,75194.0,10.0,10.0,220.0,0.047,52.124,233.213,433.0,119.0,5.0
60102.0,57305.0,14.0,14.0,1861.0,0.502,112.948,13.543,255.0,505.0,3.4
27880.0,13039.0,7.0,7.0,101.0,0.108,122.471,62.606,930.0,171.0,17.1
25160.0,78510.0,10.0,14.0,140.0,0.078,237.99400000000003,86.527,114.0,81.0,-45.2
25748.0,41914.0,5.0,5.0,645.0,0.237,183.012,28.602,628.0,127.0,7.0
41188.0,67517.0,10.0,10.0,230.0,0.093,349.695,73.01100000000001,357.0,108.0,-2.2
5368.0,34638.0,8.0,8.0,13.0,0.001,180.0,8594.153,260.0,122.0,-4.0
53746.0,93867.0,10.0,10.0,226.0,0.065,214.695,103.253,254.0,99.0,-21.1
96472.0,57211.0,10.0,10.0,1600.0,0.612,136.101,14.021,718.0,391.0,13.2
21541.0,27206.0,6.0,11.0,29.0,0.001,270.0,10491.273,1015.0,155.0,16.1
33873.0,9001.0,8.0,8.0,84.0,0.1159999999999999,274.085,58.158,874.0,355.0,13.2
60655.0,90576.0,10.0,10.0,338.0,0.026,18.433,258.135,375.0,119.0,-7.3
27319.0,52536.0,14.0,14.0,628.0,0.258,17.85,26.338,210.0,179.0,-1.0
36239.0,57068.0,13.0,13.0,16.0,0.021,168.68900000000002,320.193,729.0,149.0,4.9
49798.0,78739.0,8.0,8.0,328.0,0.073,106.389,92.131,400.0,131.0,0.0
61138.0,97368.0,13.0,13.0,211.0,0.05,189.463,233.354,309.0,105.0,-13.5
8604.0,40636.0,10.0,10.0,24.0,0.026,71.564,258.199,347.0,111.0,-10.2
49005.0,78429.0,10.0,10.0,300.0,0.013,161.565,516.265,355.0,134.0,-1.4
77844.0,91172.0,10.0,10.0,454.0,0.018,333.434,439.46,685.0,175.0,7.4
75994.0,59653.0,11.0,11.0,507.0,0.242,59.036,30.852,1140.0,166.0,19.7
94017.0,73267.0,11.0,11.0,570.0,0.001,180.0,9287.3,1233.0,115.0,23.0
27256.0,40631.0,8.0,8.0,317.0,0.017,45.002,424.046,972.0,108.0,17.5
29354.0,96130.0,14.0,14.0,94.0,0.065,251.56,132.803,101.0,52.0,-93.9
63677.0,93943.0,10.0,10.0,277.0,0.098,27.646,75.883,387.0,119.0,-6.5
39432.0,40342.0,9.0,9.0,1001.0,0.534,169.215,14.783,826.0,141.0,16.9
14472.0,19758.0,8.0,8.0,61.0,0.242,129.42700000000002,28.023000000000003,624.0,190.0,13.6
45576.0,89175.0,14.0,14.0,151.0,0.147,45.0,50.881,216.0,69.0,-34.1
75369.0,92099.0,10.0,10.0,398.0,0.037,63.435,182.529,657.0,158.0,6.4
7265.0,32406.0,5.0,5.0,379.0,0.052,288.434,203.671,475.0,203.0,-1.4
62244.0,59040.0,14.0,14.0,1484.0,0.8390000000000001,98.854,9.758,461.0,363.0,5.8
79809.0,49352.0,8.0,8.0,1318.0,0.3379999999999999,142.001,25.852,711.0,266.0,18.1
34541.0,5251.0,7.0,7.0,23.0,0.076,49.398,88.538,793.0,267.0,17.3
25224.0,18524.0,7.0,8.0,69.0,0.035,225.0,212.006,1015.0,144.0,20.6
9179.0,37193.0,8.0,8.0,151.0,0.067,352.874,101.247,515.0,143.0,-8.0
46101.0,87519.0,14.0,14.0,11.0,0.017,225.0,854.393,237.0,67.0,-26.8
12013.0,34944.0,5.0,5.0,576.0,0.052,251.564,207.988,514.0,241.0,0.9
34121.0,52404.0,6.0,4.0,438.0,0.018,243.432,365.07,722.0,157.0,7.6
60573.0,97742.0,10.0,10.0,229.0,0.074,333.435,100.564,296.0,106.0,-14.7
51915.0,64405.0,10.0,10.0,260.0,0.047,74.744,172.366,804.0,139.0,8.7
48384.0,48542.0,10.0,10.0,1554.0,0.372,145.954,24.724,512.0,357.0,7.0
74748.0,80289.0,10.0,10.0,275.0,0.095,304.376,78.17,949.0,145.0,16.3
25547.0,5484.0,7.0,7.0,9.0,0.024,300.964,308.52,691.0,161.0,21.8
37981.0,67007.0,10.0,10.0,244.0,0.044,291.801,176.063,316.0,89.0,-6.4
7276.0,36233.0,9.0,9.0,69.0,0.001,90.0,9200.289,451.0,125.0,-6.9
48576.0,53900.0,14.0,14.0,1427.0,0.5539999999999999,68.83800000000001,16.244,244.0,410.0,3.0
31420.0,10590.0,6.0,6.0,240.0,0.198,292.248,37.84,762.0,386.0,11.4
77888.0,50621.0,7.0,11.0,762.0,0.087,115.345,85.596,556.0,321.0,13.4
19222.0,20879.0,9.0,9.0,557.0,0.498,347.93800000000005,13.645,550.0,380.0,6.4
7582.0,28831.0,5.0,6.0,129.0,0.091,0.0,74.207,644.0,187.0,8.3
18535.0,34346.0,10.0,10.0,1003.0,0.6629999999999999,300.593,13.192,263.0,407.0,-1.8
28957.0,80470.0,14.0,10.0,155.0,0.0409999999999999,179.99900000000002,201.884,126.0,91.0,-34.2
